psraid,sample,file,iloc,int_date,fcall,attempt,refusal,lang,cregion,scregion,state,sstate,density,usr,susr,form,igender,irace,llitext0,llitext,cpitext,cpitext2,cpitext3,qs1,thought,campnii,reg,precinct,statereg,folgov,q5,q5a,Q5horse,q5b,q5c,q5d,q7,q8,swing,swingdet,q9f2,q9f2vb,q9f2_1,q9f2_2,q9f2_3,oftvote,where,planto1,planto2,q11,q15f2,q16f1,q17af1,q17bf1,q17cf1,q17df1,q17ef1,q17ff1,q17gf2,q17hf2,q17if2,q17jf2,q17kf2,q17lf2,q21a,q21b,q22a,q22b,q22cf1,q22df1,q22ef2,q22ff2,q22gf2,q22hf2,q23af2,q23bf2,q23cf2,q23df2,q23ef2,q23ff2,q23gf2,q23hf2,q24af1,q24bf1,q24cf1,q24df1,q24ef1,q24ff1,q24gf1,q24hf1,q25af1,q25bf1,q25cf1,q26af2,q26bf2,q26cf2,q26df2,q27af1,q27bf1,q27cf1,q28af2,q28bf2,q28cf2,q28df2,q29f2,q30f2,q32,q33f1,q34f2,q35f1,q36f1,q37f2,q37f2os,q38a,q38b,q39f1,q40f2,q41f1,q43f2,q44f2,q46,q49a,q49b,q49c,q49d,q49e,q49f,sex,age,educ2,hisp,birth_hisp,race3m1,race3m2,race3m3,race3m4,racecmb,racehisp,racethn,marital,parent,relig,chr,born,attend,income,party,partyln,ideo,teaparty2,pvote08a,pvote08b,first,scale10,employ2,labor2,hh1,hh3,ql1,ql1a,qc1,lc2,lc3,money2,phoneuse,lvs7,lvs7wt62,unlvs7wt62,coweight,llweight,weight
102481,1,1,1,91312,120912,2,0,1,3,3,13,13,4,S,S,1,1,1,1,1, , , , ,1,2,1,1, ,1,2, ,1,1, ,1,2, ,1,1, ,, , , ,2,1,1,1,1, ,1,1,3,4,3,3,3, , , , , , ,1,4,1,4,2,4, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,1,2, , , , ,2,2,1, , , , , , ,3,1, ,2,2, ,,1,4,9, ,3, , , ,4,1,4,4,2,4,1,52,6,2, ,1, , , ,1,0,1,1,2,9, , ,6,7,3,2,4,2,1,1, ,10,1,2,2,2,1, , , ,1, ,3,7,2.1153846153846154,0,4.041666666666667,3.8,2.1153846153846154
102484,1,1,1,91412,120913,3,0,1,3,3,12,13,2,S,R,1,2,1,2,2, , , , ,1,2,1,1, ,2,1, ,2,1,1, , ,2,2,2, ,, , , ,1,1,1,1,1, ,2,1,1,1,1,2,2, , , , , , ,3,2,3,2,3,2, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,2,1,2, , , , ,1,1,2, , , , , , ,3,3, ,3,3, ,,3,2,2, ,3, , , ,2,2,2,2,2,1,2,78,4,2, ,1, , , ,1,0,1,5,2,1, ,1,2,1,1, ,3,3,1,2, ,10,3,2,1, ,1, , ,2, , ,2,7,1.0384615384615385,0,1.1666666666666667,1.4,1.0384615384615385
102492,1,1,1,91512,120913,3,1,1,3,3,45,45,3,S,S,2,2,2,2,2, , , , ,3,3,3, , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , ,4,4,3,2, , ,3,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,2, , ,4,,4,2, ,3, ,1,1, ,2,9,2,1,9,9,2,69,1,2, ,1, , , ,1,0,1,5,2,1, ,9,9,10,1, ,9,3,2, , , ,3,2,2,2,1, , , ,3, ,2,0,0,4.1923076923076925,4.708333333333333,5,4.1923076923076925
102497,1,1,1,91612,120912,5,0,1,3,3,37,37,4,U,U,2,2,1,2,2, , , , ,3,3,1,1,37,2,2, ,1,1, ,1,1, ,3,4,1,DONE A GOOD JOB FOR THE LAST COUPLE OF YEARS HE HAS BEEN THERE,29, , ,1,2,1,1,1,9, , , , , , , ,1,1,1,1,2,2,2,4,2,4, , ,1,2,1,4,2,2,2,2,2,2,2,2, , , , , , , , , , , ,1,1,2,2, , , ,2,2,2,1,3,3,2, ,1, , ,4,,1,4, ,1, ,1,9, ,2,2,2,2,1,2,2,81,1,2, ,2, , , ,2,0,2,5,2,1, ,1,3,10,2, ,3,3,1,1, ,10,3,2,1, ,2, , , , , ,1,5,3.1538461538461537,0,3.0833333333333335,5.733333333333333,3.1538461538461537
102498,1,1,1,91512,120912,4,1,1,2,2,18,18,2,U,U,2,2,5,2,1, , , , ,9,1,3, , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , ,4,2,4,3, , ,4,5,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,3, , ,4,,4,2, ,3, ,2,2,4,9,9,2,2,3,1,1,60,2,2, ,5,1, , ,4,0,4,6,2,12, , ,4,10,3,9,4,1,1,2, , ,9,2,1, ,2, , , , , ,1,0,0,3.6923076923076925,4.666666666666667,6,3.6923076923076925
102509,1,1,1,91312,120913,2,0,1,2,2,26,26,5,S,S,1,2,1,2,2, , , , ,1,2,1,1, ,1,1, ,2,1,1, , ,2,2,2, ,, , , ,1,1,1,1,1, ,1,1,2,3,2,1,1, , , , , , ,4,1,3,2,4,1, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,2,2,1, , , , ,1,1,2, , , , , , ,3,3, ,2,3, ,,4,1,2, ,3, , , ,2,1,2,3,4,2,1,53,2,2, ,1, , , ,1,0,1,6,2,2, ,2,4,6,1, ,3,1,1,2, ,10,1,2,1, ,1, , ,1, , ,3,7,4.846153846153846,0,8.166666666666666,6,4.846153846153846
102511,1,1,1,91312,120912,2,0,1,3,3,45,45,3,S,S,1,2,2,1,1, , , , ,1,1,1,1, ,1,2, ,1,1, ,1,2, ,1,1, ,, , , ,1,1,1,1,1, ,1,1,1,3,1,1,1, , , , , , ,1,4,1,4,1,4, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , , ,2,2,1, , , , , , ,3,1, ,2,2, ,,1,4,2, ,3, , , ,4,9,3,9,9,3,1,68,4,2, ,2, , , ,2,0,2,1,2,1, ,1,1,5,2, ,3,1,1,1, ,10,3,2,2,2,1, , , ,2, ,2,7,1.8846153846153846,0,2.9583333333333335,3.8,1.8846153846153846
102513,1,1,1,91312,120913,2,0,1,2,2,18,18,1,R,R,2,2,2,1,1, , , , ,1,2,1,1,18,1,1, ,2,1,2, , ,2,2,2,1,"THE HEALTHCARE ISSUE, IMIGRATION",4,13, ,1,1,1,1,1,9, , , , , , , ,1,1,2,3,2,1,3,2,3,2, , ,8,8,3,2,1,1,1,1,3,1,1,4, , , , , , , , , , , ,2,2,1,1, , , ,1,2,2,2,1,2,3, ,3, , ,2,,4,2, ,1, ,1,1, ,3,1,2,2,3,2,1,37,3,2, ,1, , , ,1,0,1,1,2,1, ,1,4,7,1, ,1,1,1,2, ,10,1,2,2,2,1, , , ,2, ,2,7,4.115384615384615,0,6.25,11.8,4.115384615384615
102518,1,1,1,91312,120912,2,0,1,1,1,36,36,1,R,R,1,2,2,1,1, , , , ,3,3,1,1, ,1,1, ,2,2,2, , ,2,2,2, ,, , , ,2,1,1,1,1, ,2,2,2,4,4,2,2, , , , , , ,4,2,3,2,3,2, , , , , , , , , , , , ,1,1,1,1,3,1,1,1,2,2,2, , , , ,1,2,2, , , , , , ,4,3, ,1,3, ,,3,2,1, ,3, , , ,2,2,2,3,3,2,2,71,8,2, ,1, , , ,1,0,1,5,2,2, ,1,2,6,3,1,3,3,1,2, ,10,3,2,1, ,1, , ,2, , ,2,5,1,0,1,1,1
102522,1,1,1,91312,120912,3,0,1,3,3,51,51,1,S,S,1,1,3,1,2, , , , ,1,1,1,1, ,1,1, ,2,1,1, , ,2,2,2, ,, , , ,1,1,1,1,1, ,1,1,2,2,2,4,1, , , , , , ,4,2,4,2,4,1, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,2,2,2, , , , ,1,1,2, , , , , , ,4,3, ,3,3, ,,4,2,2, ,1, , , ,1,1,1,2,3,1,1,40,8,2, ,1, , , ,1,0,1,1,1,1, ,1,4,8,1, ,2,1,1,2, ,10,1,2,3,2,1, , , ,2, ,2,7,1.9615384615384615,0,3,4.466666666666667,1.9615384615384615
102524,1,1,1,91312,120912,2,0,1,1,1,23,23,3,S,S,1,2,2,2,1, , , , ,1,1,1,1, ,2,1, ,2,2,2, , ,2,2,2, ,, , , ,3,1,1,1,1, ,2,1,1,2,2,1,1, , , , , , ,2,2,4,2,3,2, , , , , , , , , , , , ,1,1,1,1,1,1,1,2,2,2,2, , , , ,2,1,2, , , , , , ,3,3, ,2,2, ,,3,3,2, ,1, , , ,1,4,2,1,2,2,1,56,4,2, ,1, , , ,1,0,1,3,2,1, ,2,3,5,3,1,2,3,1,2, ,9,1,2,1, ,1, , ,3, , ,2,6,1.8461538461538463,0,2.125,3.6666666666666665,1.8461538461538463
102526,1,1,1,91312,120912,2,0,1,1,1,9,9,3,U,U,2,2,2,2,2, , , , ,1,1,1,1,9,1,1, ,2,1,2, , ,2,2,2,1,BECAUSE ANYBODY IS BETTER THAN OBAMA,67, , ,1,1,1,1,1,2, , , , , , , ,1,1,4,1,2,1,4,1,4,1, , ,4,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,2,2,2,1, , , ,1,1,2,2,1,3,3, ,1, , ,1,,4,1, ,1, ,1,1, ,1,2,1,2,3,1,2,56,6,2, ,1, , , ,1,0,1,1,2,2, ,2,3,9,1, ,2,1,1,2, ,10,1,1,2,2,1, , , ,2, ,2,7,1.5769230769230769,0,2.1666666666666665,2.8666666666666667,1.5769230769230769
102531,1,1,1,91612,120912,5,1,1,3,3,21,21,2,R,R,1,1,2,1,1, , , , ,1,2,1,1, ,1,1, ,2,1,2, , ,2,2,2, ,, , , ,2,1,1,1,1, ,1,1,1,2,1,1,1, , , , , , ,4,2,4,2,4,1, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,2,2,9, , , , ,1,1,2, , , , , , ,4,1, ,3,2, ,,4,2,2, ,3, , , ,4,4,2,1,1,1,2,66,6,2, ,1, , , ,1,0,1,5,2,1, ,1,4,10,3,9,2,1,1,2, ,10,3,2,1, ,1, , ,2, , ,2,7,1,0,1,1,1
102537,1,1,1,91612,120913,6,1,2,4,4,4,4,1,S,S,2,2,3,1,2, , , , ,4,2,1,1,4,3,2, ,1,1, ,1,2, ,1,1,1,BECAUSE HE IS DEMOCRAT,6, , ,1,2,1,1,1,9, , , , , , , ,1,1,1,1,1,1,9,9,2,9, , ,1,5,1,4,9,9,9,9,9,2,2,9, , , , , , , , , , , ,2,1,2,2, , , ,2,2,2,2,9,9,4, ,3, , ,4,,2,9, ,2, ,2,1, ,9,1,4,4,1,9,2,44,6,1,9,1, , , ,1,0,3,1,1,2, ,2,2,5,2, ,9,3,1,1, ,10,1,2,4,2,1, , , ,2, ,2,6,2.1538461538461537,0,2.4166666666666665,3.8666666666666667,2.1538461538461537
102542,1,1,1,91412,120913,2,0,1,4,4,53,53,1,R,R,1,1,1,1,1, , , , ,1,4,1,1, ,3,1, ,2,2,2, , ,2,2,2, ,, , , ,2,1,1,1,1, ,1,1,1,2,1,2,1, , , , , , ,3,2,4,2,8,5, , , , , , , , , , , , ,1,1,1,9,1,1,1,1,2,2,1, , , , ,9,1,2, , , , , , ,4,2, ,1,5, ,,4,2,2, ,3, , , ,2,1,1,1,4,1,2,49,4,2, ,1, , , ,1,0,1,1,2,1, ,1,2,5,3,9,3,3,1,2, ,10,4,2,2,2,1, , , ,3, ,2,6,2.6153846153846154,0,3.5,5.6,2.6153846153846154
102546,1,1,1,91512,120913,5,0,2,4,4,4,4,3,U,U,1,2,3,2,2, , , , ,3,2,3, , , , , , , , , , , , , , ,, , , , , , , , , ,2, , , , , , , , , , , , ,1,4,1,4,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2, ,3,3, ,,3,2,1, ,3, , ,3,3,2,2,3,2,3,2,45,2,1,3,1, , , ,1,0,3,2,1,2, ,2,2,2,4,2,3,3,2, , , ,4,2,6,2,1, , , ,3, ,2,0,0,5.538461538461538,8.291666666666666,16.8,5.538461538461538
102568,1,1,1,91312,120913,1,0,1,4,4,6,6,4,U,U,2,2,1,1,1, , , , ,1,1,1,1,6,1,1, ,2,1,1, , ,2,2,2,1,OBAMA HAS NEVER HELD A REAL JOB. HE HAS ALWAYS HAS BEEN PAID BY THE GOVERNMENT. 2. HE(OBAMA) NEVER HAS BALANCED A BUDGET. NOT THE SECOND YEAR OR THE THIRD YEAR NOW WE ARE WORKING ON THE FOURTH. BECAUSE OBAMA DOES NOT KNOW WHAT HE IS DOING.,64, , ,1,3,1,1,1,2, , , , , , , ,1,2,1,4,1,1,4,1,4,1, , ,4,1,4,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,2,2,1,1, , , ,1,1,2,2,1,3,4, ,3, , ,4,,4,1, ,1, ,3,1, ,2,1,1,2,2,2,2,57,3,2, ,1, , , ,1,0,1,1,2,13, ,1,2,6,1, ,2,3,1,2, ,10,4,2,2,2,1, , , ,2, ,2,7,3.6153846153846154,0,5.083333333333333,6.733333333333333,3.6153846153846154
102569,1,1,1,91312,120913,1,0,1,4,4,6,6,3,U,S,1,2,2,1,1, , , , ,1,2,1,1, ,1,1, ,2,1,2, , ,2,2,2, ,, , , ,1,1,1,1,1, ,1,1,1,1,1,2,1, , , , , , ,3,1,3,1,3,1, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,2,1, , , , ,1,1,2, , , , , , ,3,3, ,2,3, ,,3,2,1, ,3, , , ,4,1,1,2,2,2,2,52,6,2, ,1, , , ,1,0,1,1,2,1, ,2,3,7,1, ,3,1,1,2, ,10,1,1,4,4,1, , , ,2, ,2,7,2,0,2.5,3.2,2
102571,1,1,1,91312,120913,1,0,1,4,4,6,6,3,S,S,2,2,2,2,2, , , , ,1,2,1,1,6,1,2, ,1,2, ,2,2, ,1,1,1,REPUBLICANS HAVE DONE NOTHING FOR AMERICANS,45, , ,1,1,1,1,1,1, , , , , , , ,1,2,1,1,2,2,3,4,2,3, , ,1,1,1,4,2,2,2,2,2,2,2,2, , , , , , , , , , , ,1,1,2,1, , , ,2,2,1,1,3,2,3, ,1, , ,1,,2,4, ,2, ,2,1, ,3,1,3,3,1,3,1,62,5,2, ,1, , , ,1,0,1,1,2,10, , ,5,7,3,2,4,2,1,2, ,10,3,2,2,2,1, , , ,2, ,2,7,2.3461538461538463,0,3.2083333333333335,4.2,2.3461538461538463
102580,1,1,1,91312,120913,1,0,1,4,4,6,6,4,U,S,2,1,2,2,2, , , , ,1,1,1,1,6,1,1, ,2,1,1, , ,2,2,2,1,HE HAS HAS THE BUSINESS TO MAKE A SUCESS,63, , ,1,1,1,1,1,1, , , , , , , ,1,4,4,4,1,4,4,1,4,1, , ,4,1,4,1,1,1,1,1,2,1,1,1, , , , , , , , , , , ,2,2,1,1, , , ,1,1,2,2,1,2,4, ,1, , ,1,,4,1, ,1, ,1,1, ,1,1,1,1,4,1,1,67,6,2, ,1, , , ,1,0,1,3,2,1, ,2,4,9,1, ,1,1,1,2, ,10,3,2,1, ,1, , ,3, , ,2,7,1,0,1,1,1
102582,1,1,1,91512,120913,3,1,1,4,4,6,6,3,S,S,1,2,1,2,1, , , , ,1,1,1,1, ,1,2, ,1,1, ,1,2, ,1,1, ,, , , ,1,1,1,1,1, ,1,1,1,4,2,2,3, , , , , , ,2,4,2,3,2,4, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,1,2, , , , ,1,2,1, , , , , , ,4,3, ,2,2, ,,2,3,1, ,3, , , ,4,1,3,3,1,4,1,52,8,2, ,3, , , ,3,0,4,1,1,12, , ,4,8,2, ,5,2,1,1, ,10,1,1,3,2,1, , , ,2, ,2,7,1.6153846153846154,0,2.5,3.466666666666667,1.6153846153846154
102583,1,1,1,91312,120913,1,0,1,4,4,6,6,3,U,S,1,2,2,2,2, , , , ,3,3,3, , , , , , , , , , , , , , ,, , , , , , , , , ,2, , , , , , , , , , , , ,2,8,1,3,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3, ,2,4, ,,2,3,1, ,3, , , ,3,2,2,2,2,2,2,78,3,2, ,1, , , ,1,0,1,5,2,1, ,1,3,10,2, ,9,2,8, , , ,3,2,1, ,2, , , , , ,1,0,0,2.8076923076923075,2.5,2.533333333333333,2.8076923076923075
102589,1,1,1,91312,120913,1,0,1,4,4,6,6,3,S,S,2,2,2,2,1, , , , ,1,2,1,1,6,1,1, ,2,2,2, , ,2,2,2,1,BECAUSE THE ONE WE HAVE NOW IS DOING A LOUSY JOB.,64, , ,1,3,1,1,1,2, , , , , , , ,1,3,2,2,1,2,3,2,3,2, , ,2,1,3,2,1,1,1,1,1,1,1,1, , , , , , , , , , , ,2,2,1,1, , , ,1,1,2,2,1,3,4, ,3, , ,2,,4,2, ,1, ,9,1, ,2,1,2,3,2,2,1,69,5,1,1,1, , , ,1,0,3,1,2,1, ,2,6,6,3,1,3,3,1,2, ,10,3,1,2,2,1, , , ,3, ,2,7,1.6923076923076923,0,2.1666666666666665,2.8,1.6923076923076923
102604,1,1,1,91312,120913,1,0,1,4,4,6,6,5,S,U,1,1,5,1,2, , , , ,1,1,1,1, ,1,2, ,1,1, ,1,2, ,1,1, ,, , , ,2,1,1,1,1, ,1,1,1,1,1,1,1, , , , , , ,2,4,2,4,1,4, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,1,2, , , , ,2,2,1, , , , , , ,3,1, ,2,2, ,,1,4,9, ,9, , , ,3,1,2,4,9,9,2,65,6,2, ,1, , , ,1,0,1,1,2,12, , ,9,10,2, ,3,2,1,1, ,10,1,2,2,2,1, , , ,9, ,2,7,1.8461538461538463,0,2.5,3.1333333333333333,1.8461538461538463
102609,1,1,1,91412,120913,3,0,1,4,4,6,6,5,U,U,2,1,3,1,1, , , , ,1,1,1,1,6,1,2, ,1,1, ,1,2, ,1,1,1,THINK HES THE BEST PRESIDENT I HAD IN MY LIFETIME,29, , ,1,1,1,1,1,9, , , , , , , ,1,1,1,1,4,4,2,4,1,4, , ,1,2,2,4,2,2,2,2,2,2,2,2, , , , , , , , , , , ,1,1,2,2, , , ,2,2,2,1,3,9,3, ,1, , ,4,,2,3, ,2, ,9,2, ,4,1,3,4,2,4,1,52,3,2, ,1, , , ,1,0,1,6,2,5, , ,5,9,2, ,9,2,1,1, ,10,1,9,1, ,1, , ,2, , ,2,7,3.576923076923077,0,3.875,4.733333333333333,3.576923076923077
102611,1,1,1,91312,120913,1,0,1,4,4,6,6,1,S,S,1,2,2,2,2, , , , ,1,1,1,1, ,2,2, ,1,1, ,2,2, ,1,1, ,, , , ,1,3,1,1,1, ,1,2,2,2,2,2,2, , , , , , ,2,3,2,3,2,4, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,1,2, , , , ,2,2,1, , , , , , ,2,3, ,3,2, ,,2,4,1, ,3, , , ,2,2,2,3,2,2,2,62,4,2, ,1, , , ,1,0,1,1,2,1, ,1,5,7,2, ,4,3,1,1, ,10,3,1,2,2,1, , , ,2, ,2,7,2.1538461538461537,0,3,4,2.1538461538461537
102612,1,1,1,91312,120913,1,0,1,4,4,6,6,2,S,S,2,2,2,2,1, , , , ,1,1,1,1,6,1,2, ,1,1, ,1,2, ,1,1,1,HE HAS THE BEST CHANCE TO STRAIGHT OUT THE COUNTRY,30, , ,1,1,1,1,9,1, , , , , , , ,1,2,1,1,2,2,1,4,1,4, , ,1,2,1,4,2,2,2,2,2,2,2,2, , , , , , , , , , , ,1,1,2,2, , , ,2,2,2,1,3,9,2, ,1, , ,4,,1,3, ,1, ,2,2, ,2,1,3,3,1,3,1,72,4,2, ,1, , , ,1,0,1,1,2,3, ,2,2,6,2, ,3,2,1,1, ,10,3,2,2,2,1, , , ,3, ,2,7,1.8076923076923077,0,2.25,2.933333333333333,1.8076923076923077
102615,1,1,1,91312,120913,1,0,1,4,4,6,6,2,R,R,2,2,1,1,2, , , , ,1,1,1,2,6,1,1, ,2,1,2, , ,2,2,2,1,I WANT OUR COUNTRY TURNED AROUND IN THE RIGHT DIRECTION. WE ARE NOT GOING IN THE RIGHT DIRECTION WITH BARAK OBAMA.,30,20,36,1,2,1,1,1,2, , , , , , , ,1,1,1,1,1,1,3,1,4,1, , ,3,1,3,2,1,1,1,1,1,1,1,1, , , , , , , , , , , ,2,2,1,1, , , ,1,1,2,2,1,3,4, ,3, , ,2,,4,1, ,1, ,1,1, ,2,2,1,1,2,1,2,76,1,2, ,1, , , ,1,0,1,5,2,12, , ,3,3,1, ,1,1,1,3, ,10,3,2,1, ,1, , ,3, , ,2,6,2.8076923076923075,0,2.4166666666666665,2.4,2.8076923076923075
102620,1,1,1,91312,120913,1,0,1,4,4,6,6,4,U,U,1,2,1,2,2, , , , ,1,1,1,1, ,1,2, ,1,1, ,1,2, ,1,1, ,, , , ,1,3,1,1,1, ,2,1,1,1,1,1,2, , , , , , ,2,4,2,4,1,4, , , , , , , , , , , , ,3,2,3,2,2,2,2,2,1,1,2, , , , ,2,2,9, , , , , , ,3,3, ,2,5, ,,2,2,2, ,3, , , ,2,1,2,4,3,3,2,49,6,2, ,3, , , ,3,0,4,1,1,11,2, ,3,7,2, ,4,3,1,1, ,10,1,2,4,3,1, , , ,3, ,2,7,2.1153846153846154,0,3,4.733333333333333,2.1153846153846154
102623,1,1,1,91512,120913,2,1,1,4,4,6,6,5,S,S,1,2,2,2,2, , , , ,1,2,1,1, ,1,2, ,1,1, ,1,2, ,1,1, ,, , , ,1,1,1,1,1, ,1,1,1,2,1,1,1, , , , , , ,1,3,1,3,1,3, , , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,1,2, , , , ,2,2,2, , , , , , ,3,1, ,2,2, ,,1,3,1, ,3, , , ,2,1,1,1,2,2,2,57,4,2, ,1, , , ,1,0,1,6,2,1, ,1,4,3,2, ,4,2,1,1, ,10,2,2,4,4,1, , , ,2, ,2,7,3.4615384615384617,0,4.916666666666667,6.6,3.4615384615384617
102644,1,1,1,91312,120913,1,0,1,4,4,53,53,3,S,S,1,2,2,2,2, , , , ,1,1,1,1, ,1,1, ,2,1,1, , ,2,2,2, ,, , , ,1,3,1,1,3, ,1,1,1,3,1,1,1, , , , , , ,4,1,4,1,4,2, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,2,2,1, , , , ,1,1,2, , , , , , ,4,9, ,3,9, ,,4,1,2, ,1, , , ,3,2,1,4,9,1,1,49,6,2, ,1, , , ,1,0,1,1,1,1, ,1,4,8,1, ,1,1,1,1, ,10,1,2,3,2,1, , , ,3, ,2,7,1.7307692307692308,0,2.625,3.6,1.7307692307692308
102646,1,1,1,91312,120913,1,0,1,4,4,6,6,3,U,U,1,2,2,1,1, , , , ,3,3,1,1, ,3,1, ,2,2,2, , ,2,2,2, ,, , , ,2,1,1,1,1, ,1,1,2,2,2,1,1, , , , , , ,3,2,3,8,3,3, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,2,2, , , , ,1,2,2, , , , , , ,4,3, ,4,2, ,,4,2,2, ,3, , , ,4,1,3,3,2,3,1,44,3,1,1,1, , , ,1,0,3,6,2,13,1,1,1,1,1, ,3,3,1,1, ,8,4,2,1, ,2, , , , , ,1,4,0.6468525,3.622377842307692,4.958333333333333,6,4.269230769230769
102650,1,1,1,91312,120913,1,0,1,4,4,32,32,1,U,U,2,2,1,2,1, , , , ,1,1,1,1,32,1,2, ,1,1, ,1,2, ,1,1,1,MORE CLOSLY ALLINED WITH HIM,23, , ,2,1,1,1,1,9, , , , , , , ,1,3,2,1,2,3,2,4,2,3, , ,1,3,2,4,2,2,2,2,2,2,4,2, , , , , , , , , , , ,1,1,2,2, , , ,2,2,1,1,3,1,3, ,2, , ,4,,2,4, ,2, ,2,2, ,4,1,3,4,2,3,2,50,6,2, ,1, , , ,1,0,1,1,1,10, , ,5,8,2, ,5,2,1,1, ,10,4,2,4,2,1, , , ,2, ,2,7,1.4230769230769231,0,1.8333333333333333,2.066666666666667,1.4230769230769231
102651,1,1,1,91512,120913,2,1,1,4,4,53,53,3,S,S,1,1,2,1,1, , , , ,3,1,1,2, ,4,9,9,9, , , ,2,2,5,7, ,, , , ,4,2,2, ,1, ,2,1,1,2,1,1,1, , , , , , ,8,8,4,4,5,5, , , , , , , , , , , , ,1,9,1,9,2,1,1,1,1,2,2, , , , ,1,2,2, , , , , , ,4,2, ,3,2, ,,4,4,1, ,1, , ,1,2,4,1,2,1,1,2,50,3,1,1,1, , , ,1,0,3,2,1,12, , ,6,2,3,9,9,3,2, , ,1,4,2,3,2,1, , , ,2, ,2,0,0,3.6538461538461537,5,11.8,3.6538461538461537
102663,1,1,1,91412,120913,4,0,1,1,1,36,42,2,R,R,2,2,1,2,2, , , , ,1,2,2, , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , ,1,3,1,2, , ,2,9,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,1, , ,2,,2,3, ,2, ,1,2, ,2,4,2,2,3,3,1,76,6,2, ,1, , , ,1,0,1,5,2,1, ,1,2,3,2, ,3,3,1,1, , ,3,2,1, ,1, , ,1, , ,3,0,0,1.1923076923076923,1.75,1.2,1.1923076923076923
102670,1,1,1,91312,120913,2,0,1,4,4,35,35,3,U,U,2,2,2,1,1, , , , ,1,2,1,2,6,2,8,1,2, ,2, , ,2,4,5,1,I WOULDN''T ACTUALLY LIKE TO SEE ROMENEY WIN THE ELECTIO NBUT THOSE ARE MY CHIOCES,67, , ,2,1,1,2,1,2, , , , , , , ,2,2,2,1,2,3,3,2,3,2, , ,3,2,2,2,1,1,9,1,1,9,3,3, , , , , , , , , , , ,2,2,2,1, , , ,1,2,2,1,2,3,3, ,2, , ,2,,4,3, ,1, ,1,1, ,4,1,2,4,3,1,1,32,5,2, ,1, , , ,1,0,1,1,1,1, ,2,2,5,3,1,3,1,2, ,2,7,1,2,5,3,1, , , ,2, ,2,3,0,5.653846153846154,8.291666666666666,16.8,5.653846153846154
102673,1,1,1,91312,120913,2,0,1,2,2,31,31,1,R,R,1,2,2,2,2, , , , ,1,2,1,1, ,1,1, ,2,2,2, , ,2,2,2, ,, , , ,2,1,1,1,1, ,2,1,1,1,1,2,1, , , , , , ,3,2,3,2,9,2, , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,2,1, , , , ,1,9,9, , , , , , ,4,3, ,2,5, ,,4,2,2, ,3, , , ,1,9,9,2,2,1,2,59,5,2, ,1, , , ,1,0,1,1,2,1, ,1,3,7,1, ,2,3,1,2, ,9,1,2,2,2,1, , , ,2, ,2,7,1.7692307692307692,0,2.4166666666666665,3.7333333333333334,1.7692307692307692
102677,1,1,1,91312,120913,2,0,1,4,4,16,16,1,R,R,2,1,5,1,1, , , , ,1,1,3, , , , , , , , , , , , , , ,, , , , , , , , , , , , , , , , , , , , , , ,4,2,4,2, , ,9,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,9, , ,2,,4,2, ,1, ,9,1, ,2,1,1,4,9,1,1,66,6,2, ,1, , , ,1,0,1,3,2,1, ,2,4,6,3,1,3,1,1,2, , ,3,2,2,2,1, , , ,1, ,3,0,0,1.3461538461538463,2.125,2.066666666666667,1.3461538461538463
